"Id","ID pojazdu","ID pasażera","Rola","Data urodzenia","Płeć","Uprawnienia do prowadzenia pojazdu","Pod wpływem","Liczba lat kierowania","Przyczyna wypadku","Kara","Obrażenia","Nieprawidłowe użycie"
92070199,"1","1","Kierujący","1901-01-01","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa pieszemu","Dochodzenie",NA,NA
92071015,"1","1","Kierujący","1967-11-18","Kobieta","Posiada","Trzeźwy","17","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
92071015,"2","1","Kierujący","1968-05-17","Mężczyzna","Posiada","Trzeźwy","32",NA,NA,NA,NA
92123340,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
92123340,"2","1","Kierujący","1974-06-23","Mężczyzna","Posiada","Trzeźwy","10",NA,NA,"Ranny lekko",NA
92124924,"1","1","Kierujący","1960-10-30","Mężczyzna","Posiada","Trzeźwy",NA,NA,NA,NA,NA
92124924,"2","1","Kierujący","1999-11-11","Mężczyzna","Nie posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Inny organ",NA,NA
92125012,"1","1","Kierujący","1955-03-14","Kobieta","Posiada","Trzeźwy","16","Nieprawidłowe: przejeżdżanie przejścia dla rowerów","Mandat karny",NA,NA
92125012,"2","1","Kierujący","1963-11-19","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92135220,"1","1","Kierujący","1973-01-05","Kobieta","Posiada","Trzeźwy","1",NA,NA,NA,NA
92135220,"2","1","Kierujący","1992-07-08","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
92135806,"1","1","Kierujący","1954-01-29","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92135806,"2","1","Kierujący","1980-03-17","Mężczyzna","Posiada","Trzeźwy","11","Nieudzielenie pierwszeństwa przejazdu","Pouczenie",NA,NA
92136054,"1","1","Kierujący","1977-06-17","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92136054,"2","1","Kierujący","1947-12-12","Mężczyzna","Posiada","Trzeźwy","42","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
92143494,"1","1","Kierujący","1996-02-28","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92143494,"2","1","Kierujący","1995-01-17","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92143582,"1","1","Kierujący","1951-05-29","Mężczyzna","Posiada","Trzeźwy",NA,NA,NA,NA,NA
92143582,"2","1","Kierujący","1946-11-09","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Niezachowanie bezp. odl. między pojazdami","Dochodzenie","Śmierć w ciągu 30 dni",NA
92144057,"1","1","Kierujący","1974-12-31","Kobieta","Posiada","Trzeźwy","5",NA,NA,NA,NA
92144057,"2","1","Kierujący","1990-03-06","Mężczyzna","Posiada","Trzeźwy","6","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
92144074,"1","1","Kierujący","1973-04-16","Mężczyzna","Posiada","Trzeźwy","14",NA,NA,NA,NA
92144074,"2","1","Kierujący","1977-10-03","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Pouczenie",NA,NA
92144260,"1","1","Kierujący","1979-01-27","Mężczyzna","Posiada","Trzeźwy","13",NA,NA,NA,NA
92144260,"2","1","Kierujący","1981-02-19","Mężczyzna","Posiada","Trzeźwy",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Wniosek o ukaranie",NA,NA
92144820,"1","1","Kierujący","1974-11-11","Mężczyzna","Posiada","Trzeźwy","20",NA,NA,NA,NA
92144820,"2","1","Kierujący","1991-09-10","Mężczyzna","Posiada","Trzeźwy","1","Niezachowanie bezp. odl. między pojazdami","Mandat karny",NA,NA
92145067,"1","1","Kierujący","1994-09-28","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92145067,"2","1","Kierujący","1974-06-25","Mężczyzna","Posiada","Trzeźwy",NA,NA,NA,NA,NA
92145987,"1","1","Kierujący","1982-06-29","Kobieta","Posiada","Trzeźwy","9","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
92145987,"2","1","Kierujący","1982-04-23","Kobieta","Nie wymagane","Trzeźwy",NA,"Jazda po niewłaściwej stronie drogi","Dochodzenie","Ranny ciężko",NA
92148802,"1","1","Kierujący","1986-07-21","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92148802,"2","1","Kierujący","1961-02-13","Kobieta","Posiada","Trzeźwy","22","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
92148936,"1","1","Kierujący","1964-02-10","Mężczyzna","Posiada","Trzeźwy","29",NA,NA,NA,NA
92148936,"2","1","Kierujący","1985-06-11","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Wniosek o ukaranie","Ranny lekko",NA
92148986,"1","1","Kierujący","1952-01-31","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92148986,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
92149379,"1","1","Kierujący","1952-12-02","Kobieta","Nie posiada","Trzeźwy","21",NA,NA,NA,NA
92149379,"2","1","Kierujący","Nieustalona","Kobieta",NA,"Trzeźwy",NA,"Nieprawidłowe: skręcanie","Wniosek o ukaranie",NA,NA
92152121,"1","1","Kierujący","1967-06-23","Mężczyzna","Posiada","Trzeźwy","33",NA,NA,NA,NA
92152121,"2","1","Kierujący","1961-08-20","Kobieta","Nie wymagane","Alkoholu",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Ranny lekko",NA
92152562,"1","1","Kierujący","1975-05-19","Mężczyzna","Posiada","Trzeźwy","17","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
92152562,"2","1","Kierujący","1997-08-16","Mężczyzna","Nie posiada","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92152796,"1","1","Kierujący","1984-01-11","Mężczyzna","Posiada","Trzeźwy","3",NA,"Dochodzenie",NA,NA
92152796,"2","1","Kierujący","2000-11-02","Mężczyzna","Nie posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Ranny lekko",NA
92155224,"1","1","Kierujący","1964-10-24","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92155224,"2","1","Kierujący","1975-09-07","Kobieta","Posiada","Trzeźwy","14","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
92155890,"1","1","Kierujący","1971-01-14","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny ciężko",NA
92155890,"2","1","Kierujący","1973-05-28","Mężczyzna","Posiada","Trzeźwy","20",NA,NA,NA,NA
92155890,"3","1","Kierujący","1978-01-02","Mężczyzna","Posiada","Trzeźwy","11","Niedostosowanie prędkości do warunków ruchu","Dochodzenie",NA,NA
92155894,"1","1","Kierujący","1933-04-02","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92155894,"2","1","Kierujący","1934-02-22","Mężczyzna","Posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
92156234,"1","1","Kierujący","1970-02-05","Mężczyzna","Posiada","Trzeźwy","10",NA,NA,NA,NA
92156234,"2","1","Kierujący","1996-01-06","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Pouczenie",NA,NA
92156264,"1","1","Kierujący","1992-04-06","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny ciężko",NA
92156264,"2","1","Kierujący","1954-04-04","Mężczyzna","Posiada","Trzeźwy","38","Niedostosowanie prędkości do warunków ruchu","Dochodzenie",NA,NA
92156592,"1","1","Kierujący","1974-12-26","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92156592,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
92157383,"1","1","Kierujący","1988-07-07","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92157383,"2","1","Kierujący","1931-01-18","Mężczyzna","Posiada","Trzeźwy","55","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
92157384,"1","1","Kierujący","1983-07-09","Mężczyzna","Posiada","Trzeźwy",NA,NA,NA,NA,NA
92157384,"2","1","Kierujący","1943-01-02","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: omijanie","Wniosek o ukaranie",NA,NA
92157433,"1","1","Kierujący","1965-06-23","Mężczyzna","Posiada","Trzeźwy","26",NA,NA,NA,NA
92157433,"2","1","Kierujący","1991-02-05","Mężczyzna","Nie wymagane","Alkoholu",NA,"Wjazd przy czerwonym świetle","Dochodzenie","Ranny lekko",NA
92157574,"1","1","Kierujący","1992-02-08","Kobieta","Posiada","Trzeźwy","1",NA,NA,NA,NA
92157574,"2","1","Kierujący","1941-08-15","Kobieta","Nie wymagane","Trzeźwy","40","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
92157686,"1","1","Kierujący","1983-03-03","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92157686,"2","1","Kierujący","2002-09-26","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Ranny lekko",NA
92160066,"1","1","Kierujący","1949-04-08","Mężczyzna","Posiada","Trzeźwy","30",NA,NA,NA,NA
92160066,"2","1","Kierujący","1946-09-29","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Ranny lekko",NA
92161037,"1","1","Kierujący","1958-03-02","Mężczyzna","Posiada","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92161037,"2","1","Kierujący","1968-03-05","Mężczyzna","Posiada","Trzeźwy","18","Nieprawidłowe: wyprzedzanie","Dochodzenie",NA,NA
92163542,"1","1","Kierujący","1988-02-21","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92163542,"2","1","Kierujący","1979-09-01","Mężczyzna","Posiada","Trzeźwy","13","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
92163578,"1","1","Kierujący","1943-01-16","Mężczyzna","Posiada","Trzeźwy","49",NA,NA,"Ranny lekko",NA
92163578,"2","1","Kierujący","1953-10-31","Mężczyzna","Posiada","Trzeźwy","28","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
92164076,"1","1","Kierujący","1983-06-21","Mężczyzna","Posiada","Trzeźwy","8",NA,NA,NA,NA
92164076,"2","1","Kierujący","1962-05-19","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Jazda po niewłaściwej stronie drogi","Mandat karny",NA,NA
92164133,"1","1","Kierujący","1993-03-12","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92164133,"2","1","Kierujący","1976-02-08","Mężczyzna","Posiada","Trzeźwy","4",NA,"Wniosek o ukaranie",NA,NA
92165863,"1","1","Kierujący","1965-01-14","Mężczyzna","Posiada","Trzeźwy","28",NA,NA,NA,NA
92165863,"2","1","Kierujący","1951-02-19","Mężczyzna","Nie wymagane","Alkoholu",NA,"Wjazd przy czerwonym świetle","Wniosek o ukaranie",NA,NA
92168003,"1","1","Kierujący","1958-01-02","Kobieta","Posiada","Trzeźwy","19","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
92168003,"2","1","Kierujący","1966-06-19","Kobieta","Posiada","Trzeźwy","26",NA,NA,"Ranny lekko",NA
92168296,"1","1","Kierujący","1973-04-13","Mężczyzna","Posiada","Trzeźwy","19",NA,NA,NA,NA
92168296,"2","1","Kierujący","1991-11-15","Mężczyzna","Nie wymagane","Alkoholu",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
92169484,"1","1","Kierujący","1984-05-26","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92169484,"2","1","Kierujący","1978-12-29","Kobieta","Posiada","Trzeźwy","11","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
92169507,"1","1","Kierujący","1976-03-24","Mężczyzna","Nie posiada","Trzeźwy",NA,NA,NA,NA,NA
92169507,"2","1","Kierujący","1984-03-30","Mężczyzna","Posiada","Trzeźwy","6","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
92169514,"1","1","Kierujący","1967-03-22","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92169514,"2","1","Kierujący","1985-11-22","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: wyprzedzanie","Mandat karny",NA,NA
92171483,"1","1","Kierujący","1955-12-13","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92171483,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Niedostosowanie prędkości do warunków ruchu","Dochodzenie",NA,NA
92171506,"1","1","Kierujący","1984-11-10","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92171506,"2","1","Kierujący","1989-12-22","Mężczyzna","Posiada","Trzeźwy","2","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
92171659,"1","1","Kierujący","1974-07-29","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92171659,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
92171698,"1","1","Kierujący","1974-03-11","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92171698,"2","1","Kierujący","1985-05-31","Mężczyzna","Posiada","Trzeźwy","2","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
92171854,"1","1","Kierujący","1985-09-23","Kobieta","Posiada","Trzeźwy","1",NA,NA,NA,NA
92171854,"2","1","Kierujący","1952-02-21","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu",NA,NA,NA
92172185,"1","1","Kierujący","1943-10-05","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92172185,"2","1","Kierujący","1952-05-02","Mężczyzna","Posiada","Trzeźwy","25","Nieprawidłowe: cofanie","Mandat karny",NA,NA
92172666,"1","1","Kierujący","1939-07-28","Mężczyzna","Posiada","Trzeźwy","9",NA,NA,"Ranny lekko",NA
92172666,"2","1","Kierujący","1953-11-08","Mężczyzna","Posiada","Trzeźwy","36","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
92174924,"1","1","Kierujący","1997-04-19","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: skręcanie","Dochodzenie","Ranny lekko",NA
92174924,"2","1","Kierujący","1954-03-07","Mężczyzna","Posiada","Trzeźwy","21",NA,NA,NA,NA
92177706,"1","1","Kierujący","1982-05-21","Kobieta","Posiada","Trzeźwy",NA,NA,NA,NA,NA
92177706,"2","1","Kierujący","1934-01-04","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Smierć na miejscu",NA
92178255,"1","1","Kierujący","1987-04-16","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92178255,"2","1","Kierujący","1980-05-06","Mężczyzna","Posiada","Trzeźwy","12","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
92178552,"1","1","Kierujący","1967-10-25","Mężczyzna","Posiada","Trzeźwy","24",NA,NA,NA,NA
92178552,"2","1","Kierujący","1987-10-26","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprzestrzeganie innych sygnałów","Dochodzenie","Ranny lekko",NA
92178650,"1","1","Kierujący","1963-06-25","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92178650,"2","1","Kierujący","1946-04-17","Mężczyzna","Posiada","Trzeźwy",NA,NA,NA,NA,NA
92178650,"3","1","Kierujący","1978-12-16","Mężczyzna","Nie posiada","Trzeźwy",NA,"Niedostosowanie prędkości do warunków ruchu","Dochodzenie",NA,NA
92178894,"1","1","Kierujący","1974-06-14","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92178894,"2","1","Kierujący","1978-06-18","Mężczyzna","Posiada","Trzeźwy","12","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
92179848,"1","1","Kierujący","1956-10-22","Mężczyzna","Posiada","Trzeźwy","28",NA,NA,NA,NA
92179848,"2","1","Kierujący","1992-10-05","Kobieta","Posiada","Trzeźwy","7","Nieprawidłowe: skręcanie","Dochodzenie","Ranny ciężko",NA
92180398,"1","1","Kierujący","1998-10-17","Kobieta","Posiada","Trzeźwy","2",NA,NA,"Ranny lekko",NA
92180398,"2","1","Kierujący","1969-11-17","Kobieta","Posiada","Trzeźwy","22","Nieprawidłowe: cofanie","Dochodzenie",NA,NA
92180399,"1","1","Kierujący","1944-02-06","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,"Dochodzenie","Ranny lekko",NA
92180882,"1","1","Kierujący","1999-05-02","Mężczyzna","Nie posiada","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92180882,"2","1","Kierujący","1982-12-11","Mężczyzna","Posiada","Trzeźwy","7","Nieprawidłowe: omijanie","Dochodzenie",NA,NA
92180911,"1","1","Kierujący","1970-07-06","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92180911,"2","1","Kierujący","1982-08-02","Mężczyzna","Posiada","Trzeźwy","5","Nieudzielenie pierwszeństwa przejazdu",NA,NA,NA
92181086,"1","1","Kierujący","1974-03-01","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92181086,"2","1","Kierujący","1983-03-10","Mężczyzna","Posiada","Trzeźwy","9","Nieprawidłowe: wyprzedzanie","Mandat karny",NA,NA
92181421,"1","1","Kierujący","1946-02-16","Kobieta","Nie wymagane","Trzeźwy","46",NA,NA,NA,NA
92181421,"2","1","Kierujący","1970-09-26","Mężczyzna","Posiada","Trzeźwy","15","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
92183102,"1","1","Kierujący","1965-08-12","Kobieta","Posiada","Trzeźwy","19",NA,NA,NA,NA
92183102,"2","1","Kierujący","2000-08-21","Mężczyzna","Nie posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Inny organ",NA,NA
92183811,"1","1","Kierujący","1965-04-07","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92183811,"2","1","Kierujący","1938-11-01","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: omijanie","Pouczenie",NA,NA
92183902,"1","1","Kierujący","1948-07-16","Mężczyzna","Posiada","Trzeźwy",NA,NA,NA,"Ranny ciężko",NA
92183902,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieprawidłowe: wymijanie","Dochodzenie",NA,NA
92185526,"1","1","Kierujący","1983-02-20","Kobieta","Posiada","Trzeźwy","5",NA,NA,NA,NA
92185526,"2","1","Kierujący","1961-02-05","Kobieta","Nie posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Ranny lekko",NA
92186364,"1","1","Kierujący","1964-12-21","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92186364,"2","1","Kierujący","1979-02-22","Mężczyzna","Posiada","Trzeźwy","14","Nieprawidłowe: wyprzedzanie","Mandat karny",NA,NA
92192552,"1","1","Kierujący","1961-05-15","Mężczyzna","Posiada","Trzeźwy","15",NA,NA,NA,NA
92192552,"2","1","Kierujący","1998-06-25","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Ranny lekko",NA
92192627,"1","1","Kierujący","1948-05-17","Mężczyzna","Posiada","Trzeźwy","36",NA,NA,NA,NA
92192627,"2","1","Kierujący","1979-12-27","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
92193608,"1","1","Kierujący","1958-01-08","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny ciężko",NA
92193608,"2","1","Kierujący","1963-03-01","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92193608,"3","1","Kierujący","1989-11-08","Mężczyzna","Posiada","Trzeźwy","1","Niedostosowanie prędkości do warunków ruchu","Mandat karny",NA,NA
92194145,"1","1","Kierujący","1954-10-29","Mężczyzna","Posiada","Trzeźwy","37",NA,NA,NA,NA
92194145,"2","1","Kierujący","1985-04-15","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Jazda po niewłaściwej stronie drogi","Pouczenie",NA,NA
92194155,"1","1","Kierujący","1986-07-12","Mężczyzna","Posiada","Trzeźwy","10",NA,NA,NA,NA
92194155,"2","1","Kierujący","1958-09-04","Mężczyzna","Posiada","Trzeźwy","33",NA,"Mandat karny",NA,NA
92194333,"1","1","Kierujący","2005-09-28","Mężczyzna","Nie posiada","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92194333,"2","1","Kierujący","1990-03-19","Mężczyzna","Posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
92194455,"1","1","Kierujący","1988-03-19","Mężczyzna","Posiada","Trzeźwy",NA,NA,NA,NA,NA
92194455,"2","1","Kierujący","1988-09-08","Mężczyzna","Posiada","Trzeźwy","3","Nieprawidłowe: wyprzedzanie","Mandat karny",NA,NA
92195864,"1","1","Kierujący","1994-01-05","Mężczyzna","Posiada","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92195864,"2","1","Kierujący","1987-08-08","Kobieta","Posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
92195881,"1","1","Kierujący","1951-05-08","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,"Dochodzenie","Ranny lekko",NA
92196156,"1","1","Kierujący","2000-02-01","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92196156,"2","1","Kierujący","1961-05-29","Mężczyzna","Posiada","Trzeźwy","17","Nieudzielenie pierwszeństwa przejazdu","Pouczenie",NA,NA
92196488,"1","1","Kierujący","1963-06-12","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92196488,"2","1","Kierujący","1986-08-29","Mężczyzna","Posiada","Trzeźwy","4","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
92197011,"1","1","Kierujący","1990-09-18","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92197011,"2","1","Kierujący","1982-10-22","Mężczyzna","Posiada","Trzeźwy","8","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
92199263,"1","1","Kierujący","1962-01-30","Mężczyzna","Nie wymagane","Trzeźwy","31",NA,NA,NA,NA
92199263,"2","1","Kierujący","1960-08-03","Mężczyzna","Posiada","Trzeźwy","5","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
92200299,"1","1","Kierujący","1956-04-13","Mężczyzna","Posiada","Trzeźwy","26",NA,NA,NA,NA
92200299,"2","1","Kierujący","1973-05-20","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Jazda po niewłaściwej stronie drogi","Dochodzenie","Ranny lekko",NA
92200306,"1","1","Kierujący","1946-11-06","Mężczyzna","Posiada","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92200306,"2","1","Kierujący","1983-08-19","Mężczyzna","Posiada","Trzeźwy","5","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
92204006,"1","1","Kierujący","1957-07-13","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92204006,"2","1","Kierujący","1971-08-31","Kobieta","Nie wymagane","Trzeźwy",NA,"Niedostosowanie prędkości do warunków ruchu","Dochodzenie",NA,NA
92204020,"1","1","Kierujący","1951-11-29","Mężczyzna","Posiada","Trzeźwy","35",NA,NA,NA,NA
92204020,"2","1","Kierujący","1964-10-04","Mężczyzna","Posiada","Trzeźwy","28","Wjazd przy czerwonym świetle","Mandat karny",NA,NA
92204734,"1","1","Kierujący","1979-04-26","Kobieta","Posiada","Trzeźwy","6",NA,NA,NA,NA
92204734,"2","1","Kierujący","1970-02-24","Mężczyzna","Nie wymagane","Alkoholu",NA,"Nieprawidłowe: omijanie","Dochodzenie",NA,NA
92205155,"1","1","Kierujący","1985-05-15","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92205155,"2","1","Kierujący","1962-05-30","Kobieta","Posiada","Trzeźwy","19","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
92205326,"1","1","Kierujący","1956-04-07","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92205326,"2","1","Kierujący","1934-03-02","Mężczyzna","Posiada","Trzeźwy","53","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
92205537,"1","1","Kierujący","1954-12-21","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92205537,"2","1","Kierujący","1963-09-26","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92205537,"3","1","Kierujący","1990-09-07","Kobieta","Posiada","Trzeźwy","1","Nieprawidłowe: skręcanie","Mandat karny",NA,NA
92205974,"1","1","Kierujący","1944-12-17","Kobieta","Nie wymagane","Trzeźwy","30",NA,NA,NA,NA
92205974,"2","1","Kierujący","1938-05-09","Mężczyzna","Posiada","Trzeźwy","30","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
92206001,"1","1","Kierujący","1985-11-01","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
92206001,"2","1","Kierujący","1959-07-03","Mężczyzna","Nie posiada","Alkoholu",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
92206073,"1","1","Kierujący","1948-08-07","Kobieta","Posiada","Trzeźwy","16",NA,NA,NA,NA
92206073,"2","1","Kierujący","1984-11-06","Mężczyzna","Posiada","Trzeźwy","7",NA,"Mandat karny","Ranny lekko",NA
92207317,"1","1","Kierujący","1984-11-02","Mężczyzna","Posiada","Trzeźwy","8",NA,NA,NA,NA
92207317,"2","1","Kierujący","1928-04-12","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Smierć na miejscu",NA
92207318,"1","1","Kierujący","1984-03-08","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
92207318,"2","1","Kierujący","1987-10-14","Mężczyzna","Nie posiada","Alkoholu",NA,"Nieprawidłowe: Zawracanie","Mandat karny",NA,NA
92207327,"1","1","Kierujący","1966-03-12","Mężczyzna","Nie wymagane","Trzeźwy","20",NA,NA,NA,NA
