"Id","ID pojazdu","ID pasażera","Rola","Data urodzenia","Płeć","Uprawnienia do prowadzenia pojazdu","Pod wpływem","Liczba lat kierowania","Przyczyna wypadku","Kara","Obrażenia","...11","Nieprawidłowe użycie"
110323596,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,"Nie badano",NA,NA,NA,NA,NA,NA
110323596,"2","1","Kierujący","1973-01-09","Mężczyzna","Nie posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Pouczenie",NA,NA,NA
110323822,"1","1","Kierujący","1974-05-07","Mężczyzna","Posiada","Trzeźwy","30",NA,NA,NA,NA,NA
110323822,"2","1","Kierujący","1978-10-12","Kobieta","Posiada","Trzeźwy","23","Nieudzielenie pierwszeństwa przejazdu","Pouczenie",NA,NA,NA
110323912,"1","1","Kierujący","1977-07-09","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: wymijanie","Inny sposób zakończenia",NA,NA,NA
110323912,"2","1","Kierujący","1989-10-20","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: wymijanie","Inny sposób zakończenia","Ranny lekko",NA,NA
110323983,"1","1","Kierujący","1951-12-28","Mężczyzna","Posiada","Trzeźwy","26","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
110323983,"2","1","Kierujący","1984-07-21","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110323993,"1","1","Kierujący","1939-07-29","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny ciężko",NA,NA
110323993,"2","1","Kierujący","1981-07-28","Kobieta","Posiada","Trzeźwy","22","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA,NA
110324076,"1","1","Kierujący","1983-02-26","Kobieta","Posiada","Trzeźwy","10","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
110324076,"2","1","Kierujący","2004-01-31","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA,NA
110324175,"1","1","Kierujący","1960-10-16","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: wymijanie","Dochodzenie",NA,NA,NA
110324464,"1","1","Kierujący","2000-08-26","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieustąpienie pierwszeństwa pieszemu w innych okolicznościach","Mandat karny",NA,NA,NA
110324982,"1","1","Kierujący","2006-08-15","Mężczyzna","Posiada","Trzeźwy","3",NA,NA,NA,NA,NA
110324982,"2","1","Kierujący","1987-08-13","Mężczyzna","Posiada","Trzeźwy","10","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
110325028,"1","1","Kierujący","1997-09-20","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA,NA
110325028,"2","1","Kierujący","1979-06-02","Mężczyzna","Posiada","Trzeźwy","9","Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów","Wniosek o ukaranie",NA,NA,NA
110325046,"1","1","Kierujący","2011-07-06","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110325046,"2","1","Kierujący","Nieustalona","Kobieta",NA,"Nie badano",NA,"Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów","Wniosek o ukaranie",NA,NA,NA
110325150,"1","1","Kierujący","1967-07-11","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Pouczenie",NA,NA,NA
110325150,"2","1","Kierujący","1982-10-20","Mężczyzna","Posiada","Trzeźwy","15",NA,NA,NA,NA,NA
110325701,"1","1","Kierujący","1967-04-17","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110325701,"2","1","Kierujący","1987-10-19","Kobieta","Posiada","Trzeźwy","11","Inne przyczyny","Mandat karny",NA,NA,NA
110326199,"1","1","Kierujący","1970-08-10","Mężczyzna","Posiada","Trzeźwy","15",NA,NA,"Ranny ciężko",NA,NA
110326199,"2","1","Kierujący","Nieustalona","Mężczyzna",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA,NA
110326367,"1","1","Kierujący","1977-12-25","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110326367,"2","1","Kierujący","1957-05-19","Mężczyzna","Posiada","Trzeźwy","43","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
110326482,"1","1","Kierujący","2004-10-24","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110326482,"2","1","Kierujący","1980-07-02","Mężczyzna","Posiada","Trzeźwy","15","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
110326636,"1","1","Kierujący","1978-12-19","Mężczyzna","Posiada","Trzeźwy","24",NA,NA,NA,NA,NA
110326636,"2","1","Kierujący","2004-06-20","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: skręcanie","Mandat karny",NA,NA,NA
110327271,"1","1","Kierujący","1995-09-26","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieustąpienie pierwszeństwa pieszemu w innych okolicznościach","Dochodzenie",NA,NA,NA
110327508,"1","1","Kierujący","1991-11-23","Mężczyzna","Posiada","Trzeźwy","9",NA,NA,NA,NA,NA
110327508,"2","1","Kierujący","1985-06-21","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
110327837,"1","1","Kierujący","1973-11-08","Mężczyzna","Nie wymagane","Alkoholu",NA,"Niedostosowanie prędkości do warunków ruchu","Mandat karny","Ranny lekko",NA,NA
110327858,"1","1","Kierujący","2010-05-05","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110327858,"2","1","Kierujący","1968-11-05","Mężczyzna","Posiada","Trzeźwy","35","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA,NA
110329077,"1","1","Kierujący","1991-02-12","Mężczyzna","Posiada","Trzeźwy","12",NA,NA,NA,NA,NA
110329077,"2","1","Kierujący","1997-02-04","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: omijanie","Mandat karny",NA,NA,NA
110329208,"1","1","Kierujący","1982-09-18","Mężczyzna","Posiada","Trzeźwy","20",NA,NA,NA,NA,NA
110329208,"2","1","Kierujący","1968-07-16","Mężczyzna","Posiada","Trzeźwy","35","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA,NA
110330528,"1","1","Kierujący","1985-04-25","Mężczyzna","Posiada","Trzeźwy","18",NA,NA,"Ranny lekko",NA,NA
110330528,"2","1","Kierujący","1977-08-21","Mężczyzna","Posiada","Trzeźwy","23","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA,NA
110330550,"1","1","Kierujący","1994-05-04","Kobieta","Posiada","Trzeźwy","9","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
110330550,"2","1","Kierujący","1948-07-05","Mężczyzna","Nie wymagane","Trzeźwy","55",NA,NA,NA,NA,NA
110330973,"1","1","Kierujący","1986-11-15","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110330973,"2","1","Kierujący","1989-08-31","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110331553,"1","1","Kierujący","1956-05-10","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110331553,"2","1","Kierujący","1961-11-06","Mężczyzna","Posiada","Trzeźwy","40","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
110331588,"1","1","Kierujący","1970-05-14","Mężczyzna","Posiada","Trzeźwy","23",NA,NA,NA,NA,NA
110331588,"2","1","Kierujący","1956-04-12","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Pouczenie",NA,NA,NA
110331689,"1","1","Kierujący","2001-11-14","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110331689,"2","1","Kierujący","Nieustalona","Mężczyzna",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Inny sposób zakończenia",NA,NA,NA
110332305,"1","1","Kierujący","1999-12-13","Mężczyzna","Posiada","Trzeźwy","2",NA,NA,NA,NA,NA
110332305,"2","1","Kierujący","1973-01-27","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
110332932,"1","1","Kierujący","1996-08-17","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110332932,"2","1","Kierujący","1966-02-23","Kobieta","Posiada","Trzeźwy","13","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA,NA
110333434,"1","1","Kierujący","1975-07-10","Mężczyzna","Posiada","Trzeźwy","28",NA,NA,NA,NA,NA
110333434,"2","1","Kierujący","1982-07-08","Kobieta","Posiada","Trzeźwy","8","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA,NA
110335855,"1","1","Kierujący","1999-04-30","Mężczyzna","Posiada","Trzeźwy","4","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
110335855,"2","1","Kierujący","1967-05-01","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
110335894,"1","1","Kierujący","1981-10-19","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110335894,"2","1","Kierujący","1954-08-08","Mężczyzna","Posiada","Trzeźwy","30","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA,NA
110335952,"1","1","Kierujący","1971-02-10","Mężczyzna","Posiada","Trzeźwy","32","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
110335952,"2","1","Kierujący","1984-02-23","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110337754,"1","1","Kierujący","1953-01-24","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110337754,"2","1","Kierujący","1961-03-22","Mężczyzna","Posiada","Trzeźwy","39","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
110338024,"1","1","Kierujący","1982-10-26","Kobieta","Posiada","Trzeźwy","20",NA,NA,NA,NA,NA
110338024,"2","1","Kierujący","1981-12-31","Mężczyzna","Posiada","Trzeźwy","25","Nieprawidłowe: omijanie","Mandat karny",NA,NA,NA
110338075,"1","1","Kierujący","1984-03-02","Mężczyzna","Posiada","Trzeźwy","20",NA,NA,NA,NA,NA
110338075,"2","1","Kierujący","1952-08-05","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny","Ranny ciężko",NA,NA
110338095,"1","1","Kierujący","1972-06-14","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA,NA
110338095,"2","1","Kierujący","1964-01-05","Kobieta","Posiada","Trzeźwy","20","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA,NA
110338145,"1","1","Kierujący","1960-01-13","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA,NA
110338145,"2","1","Kierujący","1986-07-01","Kobieta","Posiada","Trzeźwy","11","Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów","Dochodzenie",NA,NA,NA
110338444,"1","1","Kierujący","1983-06-11","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieustąpienie pierwszeństwa pieszemu w innych okolicznościach","Mandat karny",NA,NA,NA
110338568,"1","1","Kierujący","1994-02-21","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110338568,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieprawidłowe: wyprzedzanie","Inny sposób zakończenia",NA,NA,NA
110338892,"1","1","Kierujący","1976-01-21","Kobieta","Posiada","Trzeźwy","17",NA,NA,NA,NA,NA
110338892,"2","1","Kierujący","1989-11-02","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny ciężko",NA,NA
110338892,"3","1","Kierujący","1981-03-21","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieprzestrzeganie innych sygnałów","Wniosek o ukaranie",NA,NA,NA
110338939,"1","1","Kierujący","1965-08-06","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA,NA
110338939,"2","1","Kierujący","1962-07-07","Mężczyzna","Posiada","Trzeźwy","32","Nieprawidłowe przejeżdżanie przejazdu dla rowerzystów","Dochodzenie",NA,NA,NA
110339145,"1","1","Kierujący","1981-09-24","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110339145,"2","1","Kierujący","1972-05-13","Kobieta","Posiada","Trzeźwy","24","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
110339198,"1","1","Kierujący","1957-04-05","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA,NA
110339198,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,"Nie badano",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA,NA
110339525,"1","1","Kierujący","1991-09-14","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA,NA
110339525,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Inny sposób zakończenia",NA,NA,NA
110339536,"1","1","Kierujący","1982-06-12","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110339536,"2","1","Kierujący","2001-07-31","Mężczyzna","Posiada","Trzeźwy","1","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
110339843,"1","1","Kierujący","1936-09-26","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110339843,"2","1","Kierujący","1956-03-12","Mężczyzna","Posiada","Trzeźwy","25","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA,NA
110339888,"1","1","Kierujący","1995-09-25","Mężczyzna","Posiada","Trzeźwy","6",NA,NA,NA,NA,NA
110339888,"2","1","Kierujący","1976-08-01","Kobieta","Nie wymagane","Alkoholu",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA,NA
110341271,"1","1","Kierujący","1967-05-01","Mężczyzna","Posiada","Trzeźwy","37",NA,NA,NA,NA,NA
110341271,"2","1","Kierujący","1995-09-24","Mężczyzna","Nie wymagane","Alkoholu",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA,NA
110341769,"1","1","Kierujący","1977-10-11","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA,NA
110341769,"2","1","Kierujący","1975-01-14","Mężczyzna","Posiada","Trzeźwy","27","Nieprawidłowe: skręcanie","Dochodzenie",NA,NA,NA
110342154,"1","1","Kierujący","1980-12-24","Mężczyzna","Posiada","Trzeźwy","16",NA,NA,NA,NA,NA
110342154,"2","1","Kierujący","1985-04-09","Mężczyzna","Posiada","Trzeźwy","19","Nieprawidłowe: omijanie","Mandat karny",NA,NA,NA
110342229,"1","1","Kierujący","1989-03-03","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110342229,"2","1","Kierujący","2001-07-13","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: wyprzedzanie","Mandat karny",NA,NA,NA
110342280,"1","1","Kierujący","1950-02-07","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110342280,"2","1","Kierujący","1959-09-11","Mężczyzna","Posiada","Trzeźwy","32","Nieprawidłowe: skręcanie","Mandat karny",NA,NA,NA
110342298,"1","1","Kierujący","1949-08-26","Kobieta","Posiada","Trzeźwy","32","Inne przyczyny","Dochodzenie",NA,NA,NA
110342298,"2","1","Kierujący","1996-08-11","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA,NA
110343322,"2","1","Kierujący","1977-12-08","Mężczyzna","Posiada","Trzeźwy","15","Wjazd przy czerwonym świetle","Wniosek o ukaranie",NA,NA,NA
110343347,"1","1","Kierujący","1977-08-04","Mężczyzna","Posiada","Trzeźwy","27","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
110343347,"2","1","Kierujący","1980-08-25","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110343599,"1","1","Kierujący","1953-07-19","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110343599,"2","1","Kierujący","2003-02-14","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA,NA
110343771,"1","1","Kierujący","1973-09-27","Kobieta","Posiada","Trzeźwy","25",NA,NA,NA,NA,NA
110343771,"2","1","Kierujący","1950-10-06","Mężczyzna","Posiada","Trzeźwy","43","Niezachowanie bezp. odl. między pojazdami","Mandat karny",NA,NA,NA
110344687,"1","1","Kierujący","1993-05-27","Mężczyzna","Posiada","Trzeźwy","10","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA,NA
110344687,"2","1","Kierujący","1995-11-12","Mężczyzna","Posiada","Trzeźwy","10",NA,NA,"Ranny lekko",NA,NA
110345199,"1","1","Kierujący","2004-11-19","Mężczyzna","Posiada","Trzeźwy","3",NA,NA,NA,NA,NA
110345687,"1","1","Kierujący","1943-06-20","Mężczyzna","Posiada","Trzeźwy","38","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA,NA
110345687,"2","1","Kierujący","1996-05-02","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA,NA
110345694,"2","1","Kierujący","1992-05-31","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: omijanie","Pouczenie",NA,NA,NA
110345773,"1","1","Kierujący","1976-11-03","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110345773,"2","1","Kierujący","1965-08-31","Mężczyzna","Posiada","Trzeźwy","16","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA,NA
110345778,"1","1","Kierujący","1981-02-23","Mężczyzna","Posiada","Trzeźwy","21","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
110345778,"2","1","Kierujący","1979-09-30","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110346344,"1","1","Kierujący","2010-01-20","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110346344,"2","1","Kierujący","2007-03-02","Mężczyzna","Nie posiada","Alkoholu",NA,"Niedostosowanie prędkości do warunków ruchu","Dochodzenie",NA,NA,NA
110346346,"1","1","Kierujący","1990-09-27","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110346346,"2","1","Kierujący","2007-10-12","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: zmienianie pasa ruchu","Inny sposób zakończenia",NA,NA,NA
110346469,"2","1","Kierujący","1970-06-18","Mężczyzna","Nie wymagane","Alkoholu",NA,"Nieprawidłowe: omijanie","Wniosek o ukaranie",NA,NA,NA
110346669,"1","1","Kierujący","2009-03-12","Mężczyzna","Posiada","Trzeźwy","1","Niedostosowanie prędkości do warunków ruchu","Dochodzenie","Ranny lekko",NA,"Hełmu"
110346715,"1","1","Kierujący","1961-01-08","Mężczyzna","Posiada","Trzeźwy","40",NA,NA,NA,NA,NA
110346715,"2","1","Kierujący","1973-06-26","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Niedostosowanie prędkości do warunków ruchu","Mandat karny",NA,NA,NA
110346861,"1","1","Kierujący","1983-09-23","Mężczyzna","Posiada","Trzeźwy","20",NA,NA,NA,NA,NA
110346861,"2","1","Kierujący","1992-11-27","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
110347529,"1","1","Kierujący","1968-09-16","Kobieta","Posiada","Trzeźwy","30",NA,NA,NA,NA,NA
110347529,"2","1","Kierujący","1967-07-10","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Wjazd przy czerwonym świetle","Mandat karny",NA,NA,NA
110348389,"1","1","Kierujący","1991-07-24","Kobieta","Posiada","Nie badano","11",NA,NA,NA,NA,NA
110348389,"2","1","Kierujący","1986-11-29","Mężczyzna","Nie wymagane","Nie badano",NA,"Nieprawidłowe: skręcanie","Mandat karny",NA,NA,NA
110348800,"1","1","Kierujący","1958-03-27","Mężczyzna","Posiada","Trzeźwy","39",NA,NA,NA,NA,NA
110348800,"2","1","Kierujący","1984-02-22","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Niezachowanie bezp. odl. między pojazdami","Dochodzenie","Ranny lekko",NA,NA
110349199,"1","1","Kierujący","1976-06-11","Mężczyzna","Posiada","Trzeźwy","13",NA,NA,NA,NA,NA
110349199,"2","1","Kierujący","1982-03-02","Mężczyzna","Nie posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
110349489,"1","1","Kierujący","1994-07-25","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110349489,"2","1","Kierujący","1963-08-11","Mężczyzna","Posiada","Trzeźwy","42","Wjazd przy czerwonym świetle","Mandat karny",NA,NA,NA
110349829,"1","1","Kierujący","1966-11-25","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110349829,"2","1","Kierujący","1990-04-29","Mężczyzna","Posiada","Trzeźwy","13","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
110349996,"1","1","Kierujący","1979-09-28","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110349996,"2","1","Kierujący","1965-05-06","Kobieta","Posiada","Trzeźwy","27","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
110350149,"1","1","Kierujący","1978-07-03","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110350149,"2","1","Kierujący","1996-01-23","Mężczyzna","Posiada","Trzeźwy","7","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
110350161,"1","1","Kierujący","1986-05-19","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny ciężko",NA,NA
110350161,"2","1","Kierujący","1965-03-10","Mężczyzna","Posiada","Trzeźwy","39","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA,NA
110350691,"1","1","Kierujący","2003-02-21","Mężczyzna","Posiada","Trzeźwy","1",NA,NA,NA,NA,NA
110350691,"2","1","Kierujący","2004-05-08","Mężczyzna","Nie posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Ranny ciężko",NA,"Hełmu"
110350699,"1","1","Kierujący","1982-06-30","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110350699,"2","1","Kierujący","1975-08-31","Mężczyzna","Posiada","Trzeźwy","28","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
110350818,"1","1","Kierujący","2008-10-11","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110350818,"2","1","Kierujący","1999-04-02","Kobieta","Posiada","Nie badano","4","Wjazd przy czerwonym świetle","Mandat karny",NA,NA,NA
110351233,"1","1","Kierujący","1964-10-19","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110351233,"2","1","Kierujący","1960-10-07","Kobieta","Posiada","Trzeźwy","43","Nieudzielenie pierwszeństwa przejazdu","Inny sposób zakończenia",NA,NA,NA
110351243,"1","1","Kierujący","1967-05-28","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110351243,"2","1","Kierujący","1989-07-28","Kobieta","Posiada","Trzeźwy","14","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
110351331,"1","1","Kierujący","1973-12-31","Mężczyzna","Posiada","Trzeźwy","30","Nieustąpienie pierwszeństwa pieszemu w innych okolicznościach","Dochodzenie",NA,NA,NA
110352670,"1","1","Kierujący","1973-05-12","Mężczyzna","Posiada","Trzeźwy","28",NA,NA,NA,NA,NA
110352670,"2","1","Kierujący","2004-07-14","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
110353168,"1","1","Kierujący","2003-09-02","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110353168,"2","1","Kierujący","1992-10-18","Kobieta","Posiada","Trzeźwy","7","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA,NA
110353416,"1","1","Kierujący","1992-07-31","Mężczyzna","Posiada","Trzeźwy","11",NA,NA,NA,NA,NA
110353416,"2","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Inne przyczyny","Inny sposób zakończenia",NA,NA,NA
110353460,"1","1","Kierujący","1990-06-16","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
110353460,"2","1","Kierujący","1990-12-26","Mężczyzna","Posiada","Trzeźwy","12","Wjazd przy czerwonym świetle","Mandat karny",NA,NA,NA
110354573,"1","1","Kierujący","1974-12-02","Mężczyzna","Posiada","Trzeźwy","29",NA,NA,NA,NA,NA
110354573,"2","1","Kierujący","1940-05-03","Mężczyzna","Posiada","Trzeźwy","43",NA,NA,NA,NA,NA
110354573,"3","1","Kierujący","1983-06-20","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA,NA
110354573,"4","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Niezachowanie bezp. odl. między pojazdami","Dochodzenie",NA,NA,NA
110355546,"1","1","Kierujący","2002-09-07","Mężczyzna","Posiada","Trzeźwy","1","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA,NA
110355546,"2","1","Kierujący","1963-11-08","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA,NA
110355865,"1","1","Kierujący","1983-08-20","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,"Dochodzenie","Ranny lekko",NA,NA
110355890,"1","1","Kierujący","1974-01-04","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA,NA
110355890,"2","1","Kierujący","1980-11-10","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: cofanie","Dochodzenie","Ranny lekko",NA,NA
110356075,"1","1","Pasażer","1954-02-22","Kobieta",NA,"Trzeźwy",NA,NA,NA,"Ranny lekko",NA,NA
110356075,"1","2","Kierujący","1968-03-13","Mężczyzna","Posiada","Trzeźwy","35","Niezachowanie bezp. odl. między pojazdami","Dochodzenie",NA,NA,NA
110356075,"2","1","Kierujący","1990-09-16","Kobieta","Posiada","Trzeźwy","13",NA,NA,NA,NA,NA
110356086,"1","1","Kierujący","1995-11-11","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieustąpienie pierwszeństwa pieszemu w innych okolicznościach","Dochodzenie",NA,NA,NA
110356090,"1","1","Kierujący","1980-08-16","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA,NA
