"Id","ID pojazdu","ID pasażera","Rola","Data urodzenia","Płeć","Uprawnienia do prowadzenia pojazdu","Pod wpływem","Liczba lat kierowania","Przyczyna wypadku","Kara","Obrażenia","Nieprawidłowe użycie"
98325307,"2","1","Kierujący","1998-05-31","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
98325333,"1","1","Kierujący","1979-06-05","Mężczyzna","Posiada","Trzeźwy","5","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
98325333,"2","1","Kierujący","1978-05-13","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98325337,"1","1","Kierujący","1955-10-26","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: omijanie","Pouczenie",NA,NA
98325337,"2","1","Kierujący","1980-07-04","Kobieta","Posiada","Trzeźwy","7",NA,NA,NA,NA
98325536,"1","1","Kierujący","1940-04-04","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu",NA,"Ranny lekko",NA
98325536,"2","1","Kierujący","1959-02-16","Mężczyzna","Posiada","Trzeźwy","20",NA,NA,NA,NA
98326063,"1","1","Kierujący","1991-05-30","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Mandat karny",NA,NA
98326063,"2","1","Kierujący","1981-10-21","Kobieta","Posiada","Trzeźwy","10",NA,NA,NA,NA
98326466,"1","1","Kierujący","1996-05-11","Mężczyzna","Posiada","Trzeźwy","1","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
98326466,"2","1","Kierujący","1958-10-23","Kobieta","Posiada","Trzeźwy",NA,NA,NA,NA,NA
98326818,"1","1","Kierujący","1977-11-26","Mężczyzna","Posiada","Trzeźwy","9","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
98326818,"2","1","Kierujący","1942-08-01","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98326886,"1","1","Kierujący","2006-09-11","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Ranny lekko",NA
98326886,"2","1","Kierujący","1987-06-20","Mężczyzna","Posiada","Trzeźwy","9",NA,NA,NA,NA
98327749,"1","1","Kierujący","1972-03-31","Kobieta","Posiada","Trzeźwy",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Dochodzenie",NA,NA
98327749,"2","1","Kierujący","1946-06-12","Kobieta","Posiada","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
98327758,"1","1","Kierujący","1986-06-21","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Mandat karny",NA,NA
98327758,"1","2","Kierujący","1975-01-25","Kobieta","Posiada","Trzeźwy",NA,NA,NA,NA,NA
98327931,"1","1","Kierujący","1988-10-25","Kobieta","Posiada","Trzeźwy","7","Nieprawidłowe: omijanie","Mandat karny",NA,NA
98327931,"2","1","Kierujący","2001-10-06","Mężczyzna","Posiada","Trzeźwy","1",NA,NA,NA,NA
98328082,"1","1","Kierujący","1953-04-07","Mężczyzna","Nie wymagane","Alkoholu",NA,"Jazda po niewłaściwej stronie drogi","Wniosek o ukaranie","Ranny lekko",NA
98328082,"2","1","Kierujący","1996-02-07","Mężczyzna","Posiada","Trzeźwy","0",NA,NA,NA,NA
98328627,"1","1","Kierujący","Nieustalona","Mężczyzna",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
98328627,"2","1","Kierujący","1981-07-03","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
98328664,"1","1","Kierujący","Nieustalona","Mężczyzna",NA,"Trzeźwy",NA,"Nieprawidłowe: przejeżdżanie przejścia dla rowerów","Dochodzenie",NA,NA
98328664,"2","1","Kierujący","1987-06-06","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98328986,"1","1","Kierujący","1979-01-21","Mężczyzna","Posiada","Trzeźwy","8",NA,"Dochodzenie",NA,NA
98328986,"2","1","Kierujący","1987-10-13","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
98328996,"1","1","Kierujący","1991-04-02","Mężczyzna","Posiada","Trzeźwy","5","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
98328996,"2","1","Kierujący","1971-06-19","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny ciężko",NA
98329004,"1","1","Kierujący","1990-09-14","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa pieszemu","Wniosek o ukaranie",NA,NA
98329012,"1","1","Kierujący","1972-12-28","Kobieta","Nie wymagane","Alkoholu",NA,"Niedostosowanie prędkości do warunków ruchu","Wniosek o ukaranie","Ranny lekko",NA
98329017,"1","1","Kierujący","1963-03-28","Mężczyzna","Posiada","Trzeźwy","33","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
98329017,"2","1","Kierujący","1994-04-14","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98329207,"1","1","Kierujący","1954-04-04","Mężczyzna","Posiada","Trzeźwy","40","Nieprawidłowe: skręcanie","Mandat karny",NA,NA
98329207,"2","1","Kierujący","1971-07-03","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98329330,"1","1","Kierujący","1999-07-01","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Ranny lekko",NA
98329330,"2","1","Kierujący","1972-05-05","Kobieta","Posiada","Trzeźwy","18",NA,NA,NA,NA
98329682,"1","1","Kierujący","1973-02-24","Kobieta","Posiada","Trzeźwy","17",NA,NA,NA,NA
98329682,"2","1","Kierujący","1994-06-27","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Mandat karny",NA,NA
98329953,"1","1","Kierujący","1989-01-13","Mężczyzna","Posiada","Trzeźwy","7","Nieudzielenie pierwszeństwa pieszemu","Mandat karny",NA,NA
98330310,"1","1","Kierujący","2004-10-15","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Dochodzenie","Ranny ciężko",NA
98330310,"2","1","Kierujący","1965-09-17","Mężczyzna","Posiada","Trzeźwy","25",NA,NA,NA,NA
98330346,"1","1","Kierujący","1969-08-26","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: omijanie","Mandat karny",NA,NA
98330346,"2","1","Kierujący","1961-03-14","Mężczyzna","Posiada","Trzeźwy","30",NA,NA,NA,NA
98330513,"1","1","Kierujący","1992-05-21","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Wjazd przy czerwonym świetle","Wniosek o ukaranie",NA,NA
98330513,"2","1","Kierujący","1984-06-09","Mężczyzna","Posiada","Trzeźwy","6",NA,NA,NA,NA
98330739,"1","1","Kierujący","1962-06-09","Mężczyzna","Posiada","Trzeźwy","22",NA,NA,NA,NA
98330739,"2","1","Kierujący","2004-09-10","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Ranny lekko",NA
98330975,"1","1","Kierujący","1978-03-07","Mężczyzna","Posiada","Trzeźwy","12","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
98330975,"2","1","Kierujący","1979-06-22","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98331281,"1","1","Kierujący","1988-02-14","Kobieta","Nie wymagane","Trzeźwy",NA,NA,"Dochodzenie",NA,NA
98331281,"2","1","Kierujący","Nieustalona","Nie ustalono","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98331985,"1","1","Kierujący","1962-06-29","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98332061,"1","1","Kierujący","1947-10-16","Mężczyzna","Posiada","Trzeźwy","38","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
98332061,"2","1","Kierujący","1999-10-16","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98332183,"1","1","Kierujący","Nieustalona","Mężczyzna",NA,"Trzeźwy",NA,NA,"Dochodzenie",NA,NA
98332183,"2","1","Kierujący","1969-06-04","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98332200,"1","1","Kierujący","1959-05-29","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: skręcanie","Wniosek o ukaranie",NA,NA
98332200,"2","1","Kierujący","1975-12-04","Mężczyzna","Posiada","Trzeźwy","21",NA,NA,NA,NA
98332263,"1","1","Kierujący","1987-12-01","Mężczyzna","Posiada","Trzeźwy","8","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
98332263,"2","1","Kierujący","1975-03-09","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
98332834,"1","1","Kierujący","1986-10-15","Mężczyzna","Nie wymagane","Alkoholu",NA,"Nieprawidłowe: wyprzedzanie","Dochodzenie",NA,"Hełmu"
98332834,"2","1","Kierujący","1989-04-27","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko","Hełmu"
98333194,"1","1","Kierujący","1998-07-28","Mężczyzna","Nie posiada","Trzeźwy",NA,"Nieprawidłowe: skręcanie","Wniosek o ukaranie",NA,NA
98333194,"2","1","Kierujący","1990-02-26","Mężczyzna","Posiada","Trzeźwy","6",NA,NA,NA,NA
98333736,"1","1","Kierujący","1983-10-16","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Jazda po niewłaściwej stronie drogi","Mandat karny",NA,NA
98333736,"2","1","Kierujący","1954-03-24","Kobieta","Posiada","Trzeźwy","34",NA,NA,NA,NA
98334021,"1","1","Kierujący","1967-12-10","Mężczyzna","Posiada","Trzeźwy","23",NA,"Mandat karny",NA,NA
98334021,"2","1","Kierujący","1954-07-27","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98336249,"1","1","Kierujący","2006-03-03","Mężczyzna","Nie posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu",NA,"Ranny lekko",NA
98336249,"2","1","Kierujący","1991-06-27","Mężczyzna","Posiada","Trzeźwy","5",NA,NA,NA,NA
98336688,"1","1","Kierujący","1973-07-27","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
98337256,"1","1","Kierujący","1993-05-12","Mężczyzna","Posiada","Trzeźwy","3","Nieprawidłowe: wyprzedzanie","Wniosek o ukaranie",NA,NA
98337256,"2","1","Kierujący","1966-07-21","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98337604,"1","1","Kierujący","1986-12-07","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
98337604,"1","2","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,NA,"Dochodzenie",NA,NA
98337655,"1","1","Kierujący","1999-06-22","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: wyprzedzanie","Dochodzenie",NA,NA
98337655,"2","1","Kierujący","1953-05-20","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: skręcanie","Wniosek o ukaranie",NA,NA
98337682,"1","1","Kierujący","1939-01-02","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: skręcanie","Dochodzenie","Ranny ciężko",NA
98337682,"2","1","Kierujący","1990-09-08","Mężczyzna","Posiada","Trzeźwy","6",NA,NA,NA,NA
98337717,"1","1","Kierujący","1993-03-22","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Niedostosowanie prędkości do warunków ruchu","Wniosek o ukaranie",NA,NA
98337717,"2","1","Kierujący","1980-02-23","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98337720,"1","1","Kierujący","1973-11-24","Kobieta","Posiada","Trzeźwy","12","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
98337720,"2","1","Kierujący","Nieustalona","Mężczyzna",NA,"Trzeźwy",NA,NA,NA,NA,NA
98337728,"1","1","Kierujący","1984-07-23","Mężczyzna","Posiada","Trzeźwy","5","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
98337728,"2","1","Kierujący","1973-11-05","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny ciężko",NA
98338815,"1","1","Kierujący","1952-02-14","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,"Pouczenie",NA,NA
98338867,"1","1","Kierujący","1994-11-08","Mężczyzna","Posiada","Trzeźwy","1","Nieprawidłowe: wymijanie","Dochodzenie",NA,NA
98338867,"2","1","Kierujący","2004-03-21","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Smierć na miejscu",NA
98339222,"1","1","Kierujący","2000-04-30","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,"Wniosek o ukaranie",NA,NA
98339222,"2","1","Kierujący","1970-07-17","Mężczyzna","Posiada","Trzeźwy","10",NA,NA,NA,NA
98339607,"1","1","Kierujący","1947-07-16","Mężczyzna","Nie wymagane","Alkoholu",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Wniosek o ukaranie",NA,NA
98339607,"2","1","Kierujący","1985-04-17","Mężczyzna","Posiada","Trzeźwy",NA,NA,NA,NA,NA
98339620,"1","1","Kierujący","1938-05-15","Mężczyzna","Posiada","Trzeźwy","53","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
98339620,"2","1","Kierujący","1997-09-29","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98339878,"1","1","Kierujący","2001-10-20","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Niezachowanie bezp. odl. między pojazdami","Wniosek o ukaranie",NA,NA
98339878,"2","1","Kierujący","1974-06-21","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98340122,"1","1","Kierujący","1968-03-13","Kobieta","Posiada","Trzeźwy","18","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
98340122,"2","1","Kierujący","1983-10-05","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98340474,"1","1","Kierujący","1991-04-02","Kobieta","Posiada","Trzeźwy","1","Wjazd przy czerwonym świetle","Mandat karny",NA,NA
98340474,"2","1","Kierujący","1976-08-25","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98340566,"1","1","Kierujący","1947-04-29","Mężczyzna","Posiada","Trzeźwy","43","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
98340566,"2","1","Kierujący","1991-07-13","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
98340777,"1","1","Kierujący","1995-11-14","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa pieszemu","Mandat karny",NA,NA
98340816,"1","1","Kierujący","1952-08-16","Mężczyzna","Posiada","Trzeźwy","41","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
98340816,"2","1","Kierujący","1978-04-21","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
98341071,"1","1","Kierujący","1990-01-21","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Jazda po niewłaściwej stronie drogi","Dochodzenie","Śmierć w ciągu 30 dni",NA
98341071,"2","1","Kierujący","1985-08-10","Mężczyzna","Posiada","Trzeźwy","10",NA,NA,NA,NA
98341095,"1","1","Kierujący","1998-10-30","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Niezachowanie bezp. odl. między pojazdami","Wniosek o ukaranie",NA,NA
98341095,"2","1","Kierujący","1982-09-13","Mężczyzna","Posiada","Trzeźwy","7",NA,NA,NA,NA
98341219,"1","1","Kierujący","2006-07-04","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Wjazd przy czerwonym świetle","Dochodzenie",NA,NA
98341219,"2","1","Kierujący","1986-03-23","Mężczyzna","Posiada","Trzeźwy","9",NA,NA,NA,NA
98341396,"1","1","Kierujący","1956-05-30","Kobieta","Posiada","Trzeźwy","31","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
98341396,"2","1","Kierujący","1966-06-10","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
98341428,"1","1","Kierujący","1987-08-13","Mężczyzna","Posiada","Trzeźwy","9","Nieprawidłowe: przejeżdżanie przejścia dla rowerów","Mandat karny",NA,NA
98341428,"2","1","Kierujący","1962-03-08","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98341685,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu",NA,NA,NA
98341685,"2","1","Kierujący","2003-04-23","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
98342016,"1","1","Kierujący","1961-04-22","Mężczyzna","Posiada","Trzeźwy","33","Nieprawidłowe: przejeżdżanie przejścia dla rowerów","Mandat karny",NA,NA
98342016,"2","1","Kierujący","1982-06-11","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98342439,"1","1","Kierujący","1965-10-06","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
98342439,"2","1","Kierujący","1982-05-08","Mężczyzna","Posiada","Trzeźwy","14",NA,NA,NA,NA
98342460,"1","1","Kierujący","1993-12-24","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
98342460,"2","1","Kierujący","1970-12-18","Kobieta","Posiada","Trzeźwy","19",NA,NA,NA,NA
98342625,"1","1","Kierujący","1987-04-28","Mężczyzna","Posiada","Trzeźwy","5","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
98342625,"2","1","Kierujący","1985-09-30","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98342626,"1","1","Kierujący","1991-07-20","Mężczyzna","Posiada","Trzeźwy","3","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
98342626,"2","1","Kierujący","1972-08-20","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98342962,"1","1","Kierujący","1971-05-14","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
98342962,"2","1","Kierujący","1949-08-18","Mężczyzna","Posiada","Trzeźwy","36",NA,NA,NA,NA
98343322,"1","1","Kierujący","1994-05-12","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: omijanie","Dochodzenie",NA,NA
98343437,"1","1","Kierujący","Nieustalona","Kobieta",NA,"Trzeźwy",NA,NA,"Dochodzenie",NA,NA
98343437,"2","1","Kierujący","1951-02-08","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
98344034,"1","1","Kierujący","1992-04-06","Mężczyzna","Posiada","Trzeźwy","3","Niedostosowanie prędkości do warunków ruchu",NA,"Ranny lekko",NA
98344034,"2","1","Kierujący","1962-06-20","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98344101,"1","1","Kierujący","1983-01-18","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
98344101,"2","1","Kierujący","1973-01-24","Kobieta","Posiada","Trzeźwy","24",NA,NA,NA,NA
98344257,"1","1","Kierujący","1940-08-30","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Dochodzenie","Ranny lekko",NA
98344257,"2","1","Kierujący","1980-08-20","Kobieta","Posiada","Trzeźwy","5",NA,NA,NA,NA
98344689,"1","1","Kierujący","1963-11-10","Mężczyzna","Posiada","Trzeźwy","15","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
98344689,"2","1","Kierujący","1961-10-04","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98344736,"1","1","Kierujący","1987-12-17","Mężczyzna","Posiada","Trzeźwy","8","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
98344736,"2","1","Kierujący","1960-11-06","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny ciężko",NA
98344825,"1","1","Kierujący","1982-04-28","Kobieta","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
98344825,"2","1","Kierujący","1981-07-09","Mężczyzna","Posiada","Trzeźwy","14",NA,NA,NA,NA
98344885,"1","1","Kierujący","1988-06-05","Kobieta","Posiada","Trzeźwy","7","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
98344885,"2","1","Kierujący","1941-11-08","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
98345507,"1","1","Kierujący","1978-03-15","Mężczyzna","Posiada","Trzeźwy","14","Nieprawidłowe: wymijanie","Mandat karny",NA,NA
98345507,"2","1","Kierujący","1962-03-08","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98345714,"1","1","Kierujący","1981-12-03","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Niezachowanie bezp. odl. między pojazdami","Mandat karny",NA,NA
98345714,"2","1","Kierujący","2010-06-30","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98345717,"1","1","Kierujący","1989-01-07","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
98345717,"2","1","Kierujący","1984-12-20","Mężczyzna","Posiada","Trzeźwy","12",NA,NA,NA,NA
98345817,"1","1","Kierujący","1982-07-09","Mężczyzna","Posiada","Trzeźwy","7","Nieprawidłowe: przejeżdżanie przejścia dla rowerów","Mandat karny",NA,NA
98345817,"2","1","Kierujący","1960-05-16","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98346372,"1","1","Kierujący","1950-06-18","Kobieta","Posiada","Trzeźwy","47","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
98346372,"2","1","Kierujący","1988-07-01","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny ciężko",NA
98346679,"1","1","Kierujący","2002-07-06","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Inny organ",NA,NA
98346679,"2","1","Kierujący","1995-07-08","Mężczyzna","Nie posiada","Trzeźwy",NA,NA,NA,NA,NA
98346801,"1","1","Kierujący","Nieustalona","Nie ustalono",NA,"Trzeźwy",NA,"Wjazd przy czerwonym świetle","Dochodzenie",NA,NA
98346801,"2","1","Kierujący","1992-12-22","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,"Ranny lekko",NA
98346919,"1","1","Kierujący","1994-05-31","Mężczyzna","Posiada","Trzeźwy","1","Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
98346919,"2","1","Kierujący","1994-07-21","Kobieta","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98347045,"1","1","Kierujący","1967-12-17","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Niedostosowanie prędkości do warunków ruchu","Dochodzenie","Śmierć w ciągu 30 dni",NA
98347324,"1","1","Kierujący","1991-04-22","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Niedostosowanie prędkości do warunków ruchu","Wniosek o ukaranie",NA,NA
98347324,"2","1","Kierujący","1974-06-03","Kobieta","Posiada","Trzeźwy","22",NA,NA,NA,NA
98347362,"1","1","Kierujący","1992-11-22","Mężczyzna","Nie wymagane","Alkoholu",NA,"Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
98347362,"2","1","Kierujący","1955-09-18","Mężczyzna","Posiada","Trzeźwy","35",NA,NA,NA,NA
98347589,"1","1","Kierujący","1986-04-04","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: omijanie","Wniosek o ukaranie",NA,NA
98347589,"2","1","Kierujący","1948-06-14","Mężczyzna","Posiada","Trzeźwy","50",NA,NA,NA,NA
98347772,"1","1","Kierujący","1978-07-08","Kobieta","Posiada","Trzeźwy","14",NA,NA,NA,NA
98347772,"2","1","Kierujący","1991-05-24","Kobieta","Nie wymagane","Trzeźwy",NA,"Wjazd przy czerwonym świetle","Mandat karny","Ranny lekko",NA
98347780,"1","1","Kierujący","1951-06-03","Mężczyzna","Posiada","Trzeźwy","37",NA,NA,NA,NA
98347780,"2","1","Kierujący","1945-08-26","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
98347832,"1","1","Kierujący","1949-12-05","Mężczyzna","Posiada","Trzeźwy","30","Nieudzielenie pierwszeństwa przejazdu","Dochodzenie",NA,NA
98347832,"2","1","Kierujący","1957-04-06","Kobieta","Posiada","Trzeźwy","30",NA,"Dochodzenie","Ranny lekko",NA
98348017,"1","1","Kierujący","2003-09-13","Mężczyzna","Posiada","Trzeźwy","1",NA,NA,NA,NA
98348017,"2","1","Kierujący","1973-11-11","Mężczyzna","Posiada","Trzeźwy","12",NA,NA,NA,NA
98348519,"1","1","Kierujący","1979-02-23","Kobieta","Posiada","Trzeźwy",NA,"Nieudzielenie pierwszeństwa przejazdu","Mandat karny",NA,NA
98348519,"2","1","Kierujący","1994-11-28","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98348682,"1","1","Kierujący","1939-04-23","Kobieta","Posiada","Trzeźwy","44","Nieprawidłowe: wyprzedzanie","Mandat karny",NA,NA
98348682,"2","1","Kierujący","1981-10-15","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98348939,"1","1","Kierujący","1949-05-22","Mężczyzna","Nie wymagane","Trzeźwy",NA,"Nieprawidłowe: przejeżdżanie przejścia dla pieszych","Dochodzenie",NA,NA
98348939,"2","1","Kierujący","1943-02-27","Mężczyzna","Posiada","Trzeźwy","55",NA,NA,NA,NA
98349124,"1","1","Kierujący","1976-05-07","Kobieta","Posiada","Trzeźwy",NA,"Niezachowanie bezp. odl. między pojazdami","Mandat karny",NA,NA
98349124,"2","1","Kierujący","1984-05-30","Mężczyzna","Posiada","Trzeźwy","9",NA,NA,NA,NA
98349356,"1","1","Kierujący","1991-02-06","Kobieta","Posiada","Trzeźwy","4","Nieudzielenie pierwszeństwa przejazdu","Wniosek o ukaranie",NA,NA
98349356,"2","1","Kierujący","1965-10-13","Mężczyzna","Nie wymagane","Trzeźwy",NA,NA,NA,NA,NA
98349436,"1","1","Kierujący","1971-09-07","Mężczyzna","Posiada","Trzeźwy","28",NA,"Wniosek o ukaranie",NA,NA
98349436,"2","1","Kierujący","1975-08-16","Kobieta","Nie wymagane","Trzeźwy",NA,NA,"Wniosek o ukaranie",NA,NA
98351119,"1","1","Kierujący","1998-09-28","Mężczyzna","Nie posiada","Trzeźwy",NA,"Jazda po niewłaściwej stronie drogi","Inny organ",NA,NA
98351119,"2","1","Kierujący","1990-03-04","Mężczyzna","Posiada","Trzeźwy","6",NA,NA,NA,NA
